;PW + Busse/Car;;;;;;;;;;LW;;;;;;;;;;Gesamtergebnis;;;;;;;;;
Datum;UMF..BERN.OST;SAN.BERNARDINO;BASEL;CHIASSO;SIMPLON;GOTTHARDTUNNEL;COPPET;WUERENLOS;RENENS;AESCHERTUNNEL;UMF..BERN.OST;SAN.BERNARDINO;BASEL;CHIASSO;SIMPLON;GOTTHARDTUNNEL;COPPET;WUERENLOS;RENENS;AESCHERTUNNEL;UMF..BERN.OST;SAN.BERNARDINO;BASEL;CHIASSO;SIMPLON;GOTTHARDTUNNEL;COPPET;WUERENLOS;RENENS;AESCHERTUNNEL
09.01.2020;74134;2575;76721;44041;1455;7337;76193;114025;102634;83316;2866;492;6992;3134;232;2637;3100;10555;4032;5286;77000;3067;83713;47175;1687;9974;79293;124580;106666;88602
10.01.2020;77510;3487;83277;47614;1793;10396;80826;122319;108483;87185;2768;327;6541;2731;198;2284;3025;10125;3956;4997;80278;3814;89818;50345;1991;12680;83851;132444;112439;92182
11.01.2020;67817;4249;76691;39234;2182;10532;69095;124975;93497;79333;675;134;1865;1365;58;1291;921;2266;1184;1016;68492;4383;78556;40599;2240;11823;70016;127241;94681;80349
12.01.2020;58081;5207;59825;36191;2463;11845;61674;101947;73919;71201;181;21;288;143;12;126;375;718;430;256;58262;5228;60113;36334;2475;11971;62049;102665;74349;71457
13.01.2020;72879;2645;75802;43796;1324;7567;75494;112959;102066;82869;3126;393;6803;2737;254;2319;3362;10967;4649;5474;76005;3038;82605;46533;1578;9886;78856;123926;106715;88343
14.01.2020;73694;2343;74200;43483;1291;6530;75073;115598;101961;82310;3271;490;7111;3584;312;3060;3657;11381;4910;5623;76965;2833;81311;47067;1603;9590;78730;126979;106871;87933
15.01.2020;76462;2460;78260;44904;1305;6888;76969;112108;106148;85254;3182;494;7442;3517;332;3030;3742;10898;4990;5878;79644;2954;85702;48421;1637;9918;80711;123006;111138;91132
16.01.2020;76960;2875;79903;46297;1301;7958;80687;119593;107960;87554;3442;484;7327;3282;344;2836;3691;11577;5157;6010;80402;3359;87230;49579;1645;10794;84378;131170;113117;93564
17.01.2020;78998;3964;83389;48260;1704;10466;81909;124430;108583;87690;2987;402;6510;2948;214;2218;3065;10217;4527;5358;81985;4366;89899;51208;1918;12684;84974;134647;113110;93048
18.01.2020;67273;3286;77454;39249;1640;9471;73172;126937;96733;80130;658;151;1957;1428;58;1350;978;2349;1265;1108;67931;3437;79411;40677;1698;10821;74150;129286;97998;81238
19.01.2020;58951;4755;58793;36296;2284;11808;63108;102388;76430;68908;168;26;324;129;14;132;394;716;427;296;59119;4781;59117;36425;2298;11940;63502;103104;76857;69204
20.01.2020;70108;2612;71612;41800;1236;9033;72819;107532;98143;79342;2972;392;6632;2663;253;1792;3382;9747;4690;5283;73080;3004;78244;44463;1489;10825;76201;117279;102833;84625
21.01.2020;74782;2445;73746;43632;1261;6929;76406;114259;105533;84000;3493;512;7675;3635;314;3016;3579;11402;5235;5729;78275;2957;81421;47267;1575;9945;79985;125661;110768;89729
22.01.2020;77502;2504;75321;44820;1347;7219;77861;118431;107308;86933;3333;535;7763;3623;340;2983;3867;11773;5178;5911;80835;3039;83084;48443;1687;10202;81728;130204;112486;92844
23.01.2020;78797;2834;77683;45830;1456;8022;80008;120096;108098;88683;3283;477;7604;3456;305;2839;3904;11602;5472;5965;82080;3311;85287;49286;1761;10861;83912;131698;113570;94648
24.01.2020;83418;4128;85989;48905;1877;10571;86184;130135;112950;93974;3084;379;6612;2943;257;2254;3473;10553;4837;5435;86502;4507;92601;51848;2134;12825;89657;140688;117787;99409
25.01.2020;73991;3781;82058;39163;2008;10753;73386;133519;98592;85772;716;117;1894;1412;67;1279;1073;2452;1271;1219;74707;3898;83952;40575;2075;12032;74459;135971;99863;86991
26.01.2020;61183;5170;62788;36504;2251;11799;63806;105494;74861;73149;198;23;330;146;19;108;346;769;388;343;61381;5193;63118;36650;2270;11907;64152;106263;75249;73492
27.01.2020;73440;2825;75897;45328;1419;7908;76027;114303;102863;83694;3193;432;6814;2908;318;2351;3407;11107;5158;5828;76633;3257;82711;48236;1737;10259;79434;125410;108021;89522
28.01.2020;72078;2221;70440;44692;823;6645;75951;113287;102704;82293;3308;323;7273;3469;64;3118;3635;11398;5145;5930;75386;2544;77713;48161;887;9763;79586;124685;107849;88223
29.01.2020;74495;2397;75854;46282;806;6809;76771;116107;99411;83010;3246;364;7542;3513;67;2984;3492;11465;4738;5930;77741;2761;83396;49795;873;9793;80263;127572;104149;88940
30.01.2020;76521;2999;75912;46765;1316;8121;74259;120700;108655;86958;3297;464;6843;3426;444;2831;3532;11404;5216;5895;79818;3463;82755;50191;1760;10952;77791;132104;113871;92853
31.01.2020;84147;4496;87291;49453;1903;12294;81555;129445;109182;93631;3111;407;6533;3076;283;2383;3354;10587;4718;5412;87258;4903;93824;52529;2186;14677;84909;140032;113900;99043
01.02.2020;70285;4547;78164;36606;2084;10017;72800;132161;96970;86188;740;130;1786;1382;62;1285;987;2415;1269;1096;71025;4677;79950;37988;2146;11302;73787;134576;98239;87284
02.02.2020;50801;4753;58961;33609;2026;12715;61086;101508;71738;66038;186;15;304;150;16;156;391;799;491;305;50987;4768;59265;33759;2042;12871;61477;102307;72229;66343
03.02.2020;70052;3136;73693;42580;1265;8515;75799;110749;102389;80896;3004;451;6323;2943;316;2503;3348;10650;5059;5537;73056;3587;80016;45523;1581;11018;79147;121399;107448;86433
04.02.2020;68874;2081;72730;41938;839;6471;75699;111150;101890;80455;3204;266;7098;3432;87;3113;3576;11343;5238;5843;72078;2347;79828;45370;926;9584;79275;122493;107128;86298
05.02.2020;72995;2546;76981;44043;1044;7220;77196;115200;105831;84831;3224;496;7405;3505;310;3023;3420;11536;5063;5761;76219;3042;84386;47548;1354;10243;80616;126736;110894;90592
06.02.2020;77163;2983;78524;44573;1478;8325;80783;118437;108932;87927;3348;429;7225;3328;350;2907;3623;11351;5161;5846;80511;3412;85749;47901;1828;11232;84406;129788;114093;93773
07.02.2020;84884;4656;86644;47221;2017;11129;86706;123615;116425;92734;3061;387;6618;3049;281;2425;3349;10490;4779;5253;87945;5043;93262;50270;2298;13554;90055;134105;121204;97987
08.02.2020;76904;4601;79174;38398;2289;10919;70525;129867;99877;86518;686;133;1916;1451;61;1212;970;2185;1223;1036;77590;4734;81090;39849;2350;12131;71495;132052;101100;87554
09.02.2020;62077;5637;61121;34153;2706;12946;62068;105741;75382;74258;178;18;259;155;1;122;319;762;368;313;62255;5655;61380;34308;2707;13068;62387;106503;75750;74571
10.02.2020;68603;3064;73021;43161;1244;8946;74354;105583;101559;76071;3057;485;6382;2923;229;2043;3420;10608;4719;5500;71660;3549;79403;46084;1473;10989;77774;116191;106278;81571
11.02.2020;73435;2444;73762;43239;894;7712;75395;111754;105224;80981;3318;472;7431;3533;62;3147;3600;11314;4937;5663;76753;2916;81193;46772;956;10859;78995;123068;110161;86644
12.02.2020;76881;2772;77675;45522;1279;7981;77869;120021;109043;84560;3189;474;7384;3571;412;3026;3682;11483;5285;5788;80070;3246;85059;49093;1691;11007;81551;131504;114328;90348
13.02.2020;77436;3331;77694;46408;1337;9369;80569;118422;110635;84360;3163;496;7474;3419;304;2964;3669;11434;5310;5775;80599;3827;85168;49827;1641;12333;84238;129856;115945;90135
14.02.2020;83293;4826;89336;47543;2158;13024;85726;129291;118454;90319;3027;362;6607;3021;272;2434;3429;10836;5017;5359;86320;5188;95943;50564;2430;15458;89155;140127;123471;95678
15.02.2020;74053;5053;85511;38642;2530;12657;75521;132570;100136;87625;664;148;1849;1438;97;1350;1017;2391;1281;1099;74717;5201;87360;40080;2627;14007;76538;134961;101417;88724
16.02.2020;60983;5806;65699;35594;2726;15201;65656;106104;77596;73491;159;16;310;170;22;154;326;721;356;325;61142;5822;66009;35764;2748;15355;65982;106825;77952;73816
17.02.2020;71802;3080;76843;44810;950;9242;72200;115374;97443;81976;3226;453;6707;3038;80;2459;3399;10928;4771;5622;75028;3533;83550;47848;1030;11701;75599;126302;102214;87598
18.02.2020;73918;2837;77306;43056;1313;8030;74848;115568;99839;82664;3500;558;7527;3514;494;2973;3450;11514;4867;5992;77418;3395;84833;46570;1807;11003;78298;127082;104706;88656
19.02.2020;75575;2632;78682;43180;1231;8538;73418;120734;99831;84591;3396;435;7463;3665;376;3089;3435;11751;5077;6049;78971;3067;86145;46845;1607;11627;76853;132485;104908;90640
20.02.2020;77621;3534;81472;45649;1615;10335;77863;121774;103814;86474;3272;482;7330;3410;377;2901;3656;11616;5149;6056;80893;4016;88802;49059;1992;13236;81519;133390;108963;92530
21.02.2020;84712;5375;92216;48202;2385;13970;86311;133151;112108;93041;3066;427;6465;3123;301;2455;3328;10656;4880;5491;87778;5802;98681;51325;2686;16425;89639;143807;116988;98532
22.02.2020;77053;5660;87231;36903;3114;14355;79492;139564;101575;89883;672;141;1907;1538;75;1442;936;2300;1156;1100;77725;5801;89138;38441;3189;15797;80428;141864;102731;90983
23.02.2020;57633;6572;63747;30884;2758;15659;70637;106514;80804;68899;168;14;303;188;17;174;347;712;386;315;57801;6586;64050;31072;2775;15833;70984;107226;81190;69214
24.02.2020;77198;4486;78962;39631;1769;10214;77879;116119;105090;84489;3145;421;6612;3078;332;2416;3692;11304;5056;5841;80343;4907;85574;42709;2101;12630;81571;127423;110146;90330
25.02.2020;75734;3267;76799;37228;1397;8224;77644;115841;106734;83963;3384;491;7237;3605;368;2973;3767;11643;4999;5946;79118;3758;84036;40833;1765;11197;81411;127484;111733;89909
26.02.2020;74193;2988;78080;36542;898;7248;76352;117439;103504;84942;3416;507;7532;3561;73;3090;3603;11688;5068;6159;77609;3495;85612;40103;971;10338;79955;129127;108572;91101
27.02.2020;74269;2834;76878;36884;882;7056;78069;117344;105963;84822;3331;498;7271;3429;227;2926;3734;11666;5124;6037;77600;3332;84149;40313;1109;9982;81803;129010;111087;90859
28.02.2020;84612;4055;88091;38911;1621;9511;89254;131123;119345;92234;3237;342;6738;2987;305;2396;3530;10880;4641;5671;87849;4397;94829;41898;1926;11907;92784;142003;123986;97905
29.02.2020;70536;3754;78586;27082;1501;8456;73959;131536;98434;84219;751;133;1891;1408;67;1387;1060;2552;1243;1139;71287;3887;80477;28490;1568;9843;75019;134088;99677;85358
01.03.2020;57091;4141;60369;23034;1786;9076;64587;103987;NA;71523;143;24;277;94;17;121;372;704;NA;271;57234;4165;60646;23128;1803;9197;64959;104691;NA;71794
02.03.2020;72181;1824;66797;36808;779;5946;75085;111281;NA;80793;3313;211;6324;2918;65;2639;3470;11162;NA;5755;75494;2035;73121;39726;844;8585;78555;122443;NA;86548
03.03.2020;74495;1734;72317;30638;863;5272;75617;114255;NA;81657;3523;550;7425;2858;346;2896;3702;11935;NA;5925;78018;2284;79742;33496;1209;8168;79319;126190;NA;87582
04.03.2020;78647;2337;74646;36844;1149;5828;76646;117327;NA;85291;3520;879;7761;3967;392;3280;3783;11873;NA;6058;82167;3216;82407;40811;1541;9108;80429;129200;NA;91349
05.03.2020;74410;1856;73142;37195;865;5958;76259;115595;NA;83456;3424;525;7350;3532;188;3083;3516;11770;NA;6105;77834;2381;80492;40727;1053;9041;79775;127365;NA;89561
06.03.2020;80891;3248;81756;39463;1459;8473;83665;124876;NA;89579;3243;420;6739;3128;275;2489;3303;11004;NA;5625;84134;3668;88495;42591;1734;10962;86968;135880;NA;95204
07.03.2020;67647;3004;71294;25420;1444;7458;70625;125719;NA;79983;678;136;1853;1386;46;1388;937;2362;NA;1089;68325;3140;73147;26806;1490;8846;71562;128081;NA;81072
08.03.2020;60261;4342;56715;15232;1440;9232;62908;103034;NA;71927;159;16;260;82;10;97;350;648;NA;274;60420;4358;56975;15314;1450;9329;63258;103682;NA;72201
09.03.2020;72745;1943;72807;25602;843;5442;74386;110738;NA;79915;3417;487;6697;2919;319;2596;3521;11048;NA;5759;76162;2430;79504;28521;1162;8038;77907;121786;NA;85674
10.03.2020;72195;1583;70024;20898;621;4690;73237;110995;NA;81124;3598;497;7420;3524;104;3028;3742;11741;NA;6223;75793;2080;77444;24422;725;7718;76979;122736;NA;87347
11.03.2020;76601;2002;72707;19101;822;5041;75440;115561;NA;84605;3707;589;7611;3584;529;3172;3771;12103;NA;6366;80308;2591;80318;22685;1351;8213;79211;127664;NA;90971
12.03.2020;75572;1831;74972;17219;805;4865;76042;116018;NA;83588;3579;600;7678;3546;484;3177;3651;11956;NA;6210;79151;2431;82650;20765;1289;8042;79693;127974;NA;89798
13.03.2020;77734;2079;77460;16385;899;5301;78216;121773;NA;85494;3439;459;6800;2846;325;2462;3440;11054;NA;5923;81173;2538;84260;19231;1224;7763;81656;132827;NA;91417
14.03.2020;55632;1489;57712;6392;684;3956;52753;100798;NA;65741;687;167;1735;1210;47;1239;924;2502;NA;1124;56319;1656;59447;7602;731;5195;53677;103300;NA;66865
15.03.2020;47142;1635;43363;3494;748;4144;45889;78678;NA;55231;136;15;244;21;2;77;311;763;NA;240;47278;1650;43607;3515;750;4221;46200;79441;NA;55471
16.03.2020;68506;1145;58359;11875;824;3419;62653;101426;NA;75310;3446;449;7073;2747;314;2544;3624;11658;NA;6036;71952;1594;65432;14622;1138;5963;66277;113084;NA;81346
17.03.2020;58168;935;46987;10728;766;2963;42579;84546;NA;62043;3521;504;7413;3150;381;2801;3456;12331;NA;5943;61689;1439;54400;13878;1147;5764;46035;96877;NA;67986
18.03.2020;56497;1046;44297;10922;847;2826;36590;81198;NA;60161;3513;583;7401;3272;338;2799;3339;11969;NA;6219;60010;1629;51698;14194;1185;5625;39929;93167;NA;66380
19.03.2020;55240;1042;41990;4316;695;2612;34993;80059;NA;58761;3432;426;7017;2426;252;2336;3189;11860;NA;5873;58672;1468;49007;6742;947;4948;38182;91919;NA;64634
20.03.2020;54318;1018;43064;5512;621;3045;32584;82142;NA;59630;3372;346;6453;2298;301;2105;2377;10667;NA;5517;57690;1364;49517;7810;922;5150;34961;92809;NA;65147
21.03.2020;28129;803;18335;3408;470;1940;17509;47960;NA;32122;586;105;1336;908;48;956;553;2113;NA;959;28715;908;19671;4316;518;2896;18062;50073;NA;33081
22.03.2020;19815;676;13230;2161;385;1906;12473;35369;NA;24038;94;11;131;8;3;46;121;446;NA;151;19909;687;13361;2169;388;1952;12594;35815;NA;24189
23.03.2020;47985;602;38667;7762;709;1770;22925;69780;NA;51497;3345;413;6185;2408;324;2085;1902;10908;NA;5436;51330;1015;44852;10170;1033;3855;24827;80688;NA;56933
24.03.2020;47703;588;39114;7589;674;1568;22512;69207;NA;50995;3362;491;6896;2743;365;2464;1957;11106;NA;5528;51065;1079;46010;10332;1039;4032;24469;80313;NA;56523
25.03.2020;47754;607;39513;7572;669;1574;22826;71106;NA;51904;3347;443;6694;2418;321;2227;1888;10960;NA;5671;51101;1050;46207;9990;990;3801;24714;82066;NA;57575
26.03.2020;48657;606;40624;7740;563;1661;23227;72015;NA;52255;3244;442;5888;2380;262;2317;1931;11276;NA;5584;51901;1048;46512;10120;825;3978;25158;83291;NA;57839
27.03.2020;50356;769;40398;7750;736;2256;25084;76428;NA;55530;3210;274;6181;1841;192;1796;1788;10394;NA;5221;53566;1043;46579;9591;928;4052;26872;86822;NA;60751
28.03.2020;28269;614;20653;3623;584;1516;17622;52809;NA;37639;272;72;1213;674;38;724;472;2132;NA;883;28541;686;21866;4297;622;2240;18094;54941;NA;38522
29.03.2020;20746;600;13128;2165;434;1674;11899;36252;NA;24446;79;16;137;8;4;55;80;422;NA;148;20825;616;13265;2173;438;1729;11979;36674;NA;24594
30.03.2020;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31.03.2020;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
01.04.2020;49732;692;40891;8054;715;1682;25356;73850;42390;54162;3056;340;6335;1855;221;1768;1798;10395;2973;5206;52788;1032;47226;9909;936;3450;27154;84245;45363;59368
02.04.2020;51236;820;42815;8340;805;1883;25740;74580;43584;54668;3314;349;6450;1713;211;1750;1931;10548;3220;5219;54550;1169;49265;10053;1016;3633;27671;85128;46804;59887
03.04.2020;53484;916;42609;8683;942;2413;28002;79143;47001;57674;3101;289;5987;1663;154;1502;1796;10136;2978;5071;56585;1205;48596;10346;1096;3915;29798;89279;49979;62745
04.04.2020;32627;590;21197;3834;612;1428;18191;54541;29724;36848;568;64;1181;667;37;713;435;1944;657;822;33195;654;22378;4501;649;2141;18626;56485;30381;37670
05.04.2020;26542;599;15983;2265;728;1543;16646;42093;24433;30038;102;12;139;16;5;58;80;433;115;169;26644;611;16122;2281;733;1601;16726;42526;24548;30207
06.04.2020;50816;672;40804;9193;813;1692;27716;74433;46438;55762;3237;309;6094;1780;200;1649;1785;10465;3110;5457;54053;981;46898;10973;1013;3341;29501;84898;49548;61219
07.04.2020;52573;665;41298;8999;878;1700;28367;76837;47781;56490;3553;350;7129;2145;258;2052;2036;11498;3423;5575;56126;1015;48427;11144;1136;3752;30403;88335;51204;62065
08.04.2020;54551;724;43160;9406;846;1780;29355;79987;49975;59057;3512;356;7258;2122;310;2092;2169;11568;3600;5855;58063;1080;50418;11528;1156;3872;31524;91555;53575;64912
09.04.2020;56387;765;42598;9508;933;1973;32248;84172;53402;62932;3281;308;6174;1896;247;1897;2074;10901;3378;5415;59668;1073;48772;11404;1180;3870;34322;95073;56780;68347
10.04.2020;29660;483;15927;7201;791;1047;18561;44498;28231;32095;155;52;321;591;50;253;145;732;208;265;29815;535;16248;7792;841;1300;18706;45230;28439;32360
11.04.2020;36661;485;21905;3888;667;887;19715;56540;33081;40603;734;57;1419;614;24;945;471;2207;748;1012;37395;542;23324;4502;691;1832;20186;58747;33829;41615
12.04.2020;29395;343;15656;2210;586;723;16031;44092;25011;32885;68;8;60;4;0;25;39;163;51;50;29463;351;15716;2214;586;748;16070;44255;25062;32935
13.04.2020;29304;636;16842;2425;573;1461;16611;45820;26334;32368;216;11;281;18;3;101;166;867;247;254;29520;647;17123;2443;576;1562;16777;46687;26581;32622
14.04.2020;52205;780;43626;10309;958;2098;30487;76724;50532;56754;3197;336;6468;1785;226;1767;1982;10854;3341;5386;55402;1116;50094;12094;1184;3865;32469;87578;53873;62140
15.04.2020;54589;751;43174;10653;964;2082;31434;77923;51505;57896;3438;390;7158;2138;266;2126;2265;11190;3662;5621;58027;1141;50332;12791;1230;4208;33699;89113;55167;63517
16.04.2020;55186;833;43218;10719;976;2342;32302;79916;52845;59356;3372;425;7170;2195;297;2119;2258;11372;3656;5607;58558;1258;50388;12914;1273;4461;34560;91288;56501;64963
17.04.2020;58515;1073;44138;10876;1166;2846;34212;85251;55865;63140;3061;300;6275;2020;266;1649;2114;10274;3433;5210;61576;1373;50413;12896;1432;4495;36326;95525;59298;68350
18.04.2020;38717;896;21086;4686;737;1968;23014;61909;36009;43485;645;84;1268;741;47;816;460;1998;738;932;39362;980;22354;5427;784;2784;23474;63907;36747;44417
19.04.2020;30879;948;15994;2600;686;2310;18128;48965;27385;35641;118;13;133;8;4;41;114;457;118;179;30997;961;16127;2608;690;2351;18242;49422;27503;35820
20.04.2020;57528;596;48378;11872;1247;3760;35119;88869;25612;62127;2504;52;4407;780;221;739;1362;7858;1047;4005;60032;648;52785;12652;1468;4499;36481;96727;26659;66132
21.04.2020;55876;797;45981;13693;977;2317;33075;81069;53996;59574;3470;423;6697;2381;320;2137;2480;11222;3896;5543;59346;1220;52678;16074;1297;4454;35555;92291;57892;65117
22.04.2020;58671;936;44054;14183;1063;2695;35502;83523;57038;63414;3543;445;6542;2684;351;2388;2463;11311;4008;5601;62214;1381;50596;16867;1414;5083;37965;94834;61046;69015
23.04.2020;59159;1049;47485;14340;1262;3059;37543;86157;59253;64486;3505;428;4327;2662;341;2348;2580;11626;3940;5606;62664;1477;51812;17002;1603;5407;40123;97783;63193;70092
24.04.2020;37684;1388;46161;14576;1310;3739;35064;89722;59729;66425;1628;332;6277;2348;244;1951;1360;10428;2448;5330;39312;1720;52438;16924;1554;5690;36424;100150;62177;71755
25.04.2020;41613;1115;24763;5132;690;2735;24664;68994;40111;48539;700;54;1024;259;40;487;517;2130;776;883;42313;1169;25787;5391;730;3222;25181;71124;40887;49422
26.04.2020;30671;1235;18578;3357;668;3374;19967;54191;30278;38914;115;13;144;14;9;56;104;505;118;195;30786;1248;18722;3371;677;3430;20071;54696;30396;39109
27.04.2020;62092;971;49255;17238;1077;2956;41024;86896;26749;64679;2709;401;6762;2428;281;2191;1624;10926;1090;5460;64801;1372;56017;19666;1358;5147;42648;97822;27839;70139
28.04.2020;59867;802;49553;17647;963;2625;38767;85624;62262;63493;3510;482;6935;3069;346;2654;2845;11518;4167;5713;63377;1284;56488;20716;1309;5279;41612;97142;66429;69206
29.04.2020;62343;1054;50556;17589;1123;3210;41486;89515;66024;66842;3628;502;7301;3024;345;2693;2858;11782;4369;5817;65971;1556;57857;20613;1468;5903;44344;101297;70393;72659
30.04.2020;62546;1269;53836;19309;1009;4411;41837;89086;56816;69583;3619;385;7060;2558;288;2174;2649;11401;3954;5773;66165;1654;60896;21867;1297;6585;44486;100487;60770;75356
01.05.2020;61599;1686;23594;4465;1009;4927;35738;74841;62173;50576;2271;81;888;130;85;557;1543;4099;2285;1902;63870;1767;24482;4595;1094;5484;37281;78940;64458;52478
02.05.2020;41120;1915;24935;6413;515;4059;24369;69766;42078;47874;583;71;1182;691;41;666;474;2162;683;879;41703;1986;26117;7104;556;4725;24843;71928;42761;48753
03.05.2020;35565;2060;20571;3827;834;6374;23427;62128;35308;45470;117;9;130;10;3;61;137;553;167;205;35682;2069;20701;3837;837;6435;23564;62681;35475;45675
04.05.2020;63378;1657;51459;21117;1426;4769;43802;87422;70351;65543;3311;381;6617;2423;306;1997;2571;11253;3891;5581;66689;2038;58076;23540;1732;6766;46373;98675;74242;71124
05.05.2020;64285;1946;54633;16176;940;2797;43737;94302;69112;69952;3564;208;4987;2079;145;551;2858;11872;4184;5795;67849;2154;59620;18255;1085;3348;46595;106174;73296;75747
06.05.2020;71121;1735;54255;23542;815;5285;48426;106519;75863;77187;3412;183;4944;1555;99;1838;2266;11046;3637;5642;74533;1918;59199;25097;914;7123;50692;117565;79500;82829
07.05.2020;69120;1635;52132;22001;1493;4860;48213;95352;74769;72658;3561;484;7263;2958;406;2572;2777;11816;4407;5773;72681;2119;59395;24959;1899;7432;50990;107168;79176;78431
08.05.2020;69861;2177;51955;21925;1685;5865;50856;101630;82807;75991;3345;389;5777;2635;316;2168;2574;10904;4133;5418;73206;2566;57732;24560;2001;8033;53430;112534;86940;81409
09.05.2020;53355;1770;29208;8086;1076;4527;37880;85428;57921;61710;696;114;1478;880;45;997;536;2193;817;1005;54051;1884;30686;8966;1121;5524;38416;87621;58738;62715
10.05.2020;47662;2020;24934;5009;853;5735;30236;77326;46176;57492;137;18;150;20;4;61;133;526;165;206;47799;2038;25084;5029;857;5796;30369;77852;46341;57698
11.05.2020;66033;1234;53936;22570;1143;3875;47417;95497;76263;67633;3414;402;6505;2623;334;2245;2709;11225;4110;5464;69447;1636;60441;25193;1477;6120;50126;106722;80373;73097
12.05.2020;68600;1218;55514;23189;1164;3752;50276;100080;80588;72055;3602;500;7334;3025;372;2614;3043;12091;4396;5892;72202;1718;62848;26214;1536;6366;53319;112171;84984;77947
13.05.2020;69626;1172;51097;21873;1104;4024;50630;100631;81112;74002;3593;508;7211;3045;413;2777;2942;12088;4467;6010;73219;1680;58308;24918;1517;6801;53572;112719;85579;80012
14.05.2020;71828;1540;52014;23322;1258;4660;53080;103209;84410;74868;3592;535;7146;3023;430;2638;3091;12159;4550;6143;75420;2075;59160;26345;1688;7298;56171;115368;88960;81011
