;PW + Busse/Car;;;;;;;;;;LW;;;;;;;;;;Gesamtergebnis;;;;;;;;;
Datum;UMF. BERN OST;SAN BERNARDINO;BASEL; CHIASSO;SIMPLON;GOTTHARDTUNNEL;COPPET;WUERENLOS;RENENS;AESCHERTUNNEL;UMF. BERN OST;SAN BERNARDINO;BASEL; CHIASSO;SIMPLON;GOTTHARDTUNNEL;COPPET;WUERENLOS;RENENS;AESCHERTUNNEL;UMF. BERN OST;SAN BERNARDINO;BASEL; CHIASSO;SIMPLON;GOTTHARDTUNNEL;COPPET;WUERENLOS;RENENS;AESCHERTUNNEL
2017;69903.25211;6274.000305;83213.97346;46631.47609;1973.583449;14919.76269;75706.59537;118699.9429;94245.2581;81552.03039;2343.31809;464.1795671;5884.485845;2546.691464;105.2917303;2307.004711;2251.558791;8229.26128;2873.856179;4292.263006;74274.36307;6600.264093;89011.53731;49161.12541;2078.87518;17226.7674;79476.43821;126929.2042;103591.1869;85839.04114
2017.020833;64770.52002;6279.609381;74826.41904;45595.51703;2262.007014;15020.66425;70998.26134;109923.9856;89253.64778;76854.0264;2109.258949;419.0099791;4659.229688;2245.840656;75.1426391;1769.805856;1914.222175;6846.632744;2735.590754;3722.791586;67742.66938;6560.512957;79486.13912;47826.2383;2337.149653;16790.47011;73441.47151;116770.6183;95486.78502;80571.57625
2017.041667;72877.67238;6699.03446;79374.79279;47799.53108;2228.848793;14937.87057;74966.21701;117840.1933;96629.92815;83652.37151;2328.083405;494.6422427;5363.010299;2633.65576;64.02500341;2070.347711;2208.515177;7761.302905;3113.580938;4007.94445;75366.17735;7055.379678;84670.84397;50420.083;2292.873796;17008.21828;77365.98088;125601.4962;103240.1136;87655.08475
2017.0625;72563.94064;6440.589905;80304.45045;48211.52489;2247.718746;14941.8391;76449.89708;117517.3421;98389.02432;82383.21078;2368.472896;460.6206221;5459.273347;2627.960147;65.0450774;2122.840545;2232.687437;7779.790195;3103.756347;3964.934268;75101.27081;6762.722878;85847.8799;50828.4001;2312.763824;17064.67965;78835.67282;125297.1323;104397.3132;86342.92436
2017.083333;72347.22058;6168.444024;79864.96661;47696.70974;2243.38242;14609.61853;75584.81307;118751.5966;98353.97289;81830.84254;2583.961301;501.6994043;5690.543757;2703.589861;61.19118313;2195.316722;2260.90641;8163.691265;3159.521365;4225.692844;74590.80616;6529.979769;85652.23332;50391.33919;2304.573603;16804.93526;78159.59077;126915.2879;104825.1543;86051.31607
2017.104167;74290.14274;6265.728936;80917.66186;48092.38865;2166.424888;14351.85777;77185.20577;118515.2197;101285.739;83122.11895;2595.256907;485.3283147;5913.990232;2776.133578;64.18724974;2286.776465;2363.790594;8360.020688;3343.023771;4624.481271;76509.75048;6609.220616;86878.95181;50861.68636;2230.612138;16638.63424;79735.36466;126875.2404;107558.0335;87941.87772
2017.125;74358.02386;6650.465441;82194.66683;48981.82934;2120.167049;15481.38587;76971.66017;119064.4795;99090.20632;82228.05986;2525.774498;473.6929085;5574.701455;2631.184811;53.24969528;2124.932589;2206.745252;8025.037599;3160.806352;4114.431334;76514.44739;6980.648738;87800.87916;51608.3417;2173.416744;17606.31845;79356.13674;127089.5171;104668.7833;86399.71479
2017.145833;73382.79948;7072.281994;81644.76171;49791.12866;2153.661275;16559.82136;77634.9665;118791.1868;100408.9189;82066.38502;2342.004938;366.8888677;5144.559171;2526.755623;54.77288911;2025.873565;2066.785311;7471.769023;2980.57267;3889.813535;75354.21691;7296.833616;86780.22642;52314.91324;2208.434164;18585.69493;79804.76223;126262.9558;106319.4893;85950.9785
2017.166667;73221.86196;6566.765908;79197.82674;47272.52798;2215.95242;15215.60736;75473.80021;119849.1334;100536.5486;82932.12626;2526.147147;473.7026459;5506.164835;2382.455681;58.42707336;2136.357173;2249.258024;7966.202435;3491.422056;3867.440686;75376.18506;6899.303674;84649.47695;49653.71626;2274.379493;17351.96453;77635.0066;127815.3359;106464.2339;86794.34325
2017.1875;74901.48053;6695.24272;81686.89984;48955.80998;2255.762467;15603.59152;76030.30349;120184.9792;104482.4165;83991.46064;2535.470832;473.7516138;5970.738361;2500.721618;53.9539352;2225.659139;2313.587949;8523.919932;3663.842372;4135.234292;77063.89077;7029.001819;87600.29739;51456.89006;2309.716402;17829.25066;78197.19756;128708.8991;109639.1764;88121.4676
2017.208333;75012.37563;7060.012105;85100.3083;50635.3304;2226.587813;16334.68869;80385.52532;123170.1752;105335.7716;85423.25966;2486.896856;487.4632114;5598.325402;2389.186805;49.97982692;2162.747415;2281.461757;8131.093208;3517.736916;3955.607449;77125.03085;7408.862738;90643.13801;53026.17921;2276.56764;18497.43611;82775.80065;131301.2684;110520.2761;89373.68395
2017.229167;79486.40966;4968.596426;86725.37359;48231.8504;2244.142335;13896.22512;83715.01886;125580.9036;107381.862;87580.51009;2841.204911;491.5639069;6392.210435;2680.95331;53.07075269;2387.665704;2791.981811;9309.416201;3929.64163;4378.300154;81952.19188;5322.92769;92929.13684;50915.76925;2297.213087;16283.89082;86639.37275;134890.3198;114328.1684;91953.67125
2017.25;80001.68781;5766.998832;88048.3749;52237.37406;2261.16503;14838.9245;86644.23942;127280.0637;113052.6598;88751.29131;2847.319499;540.8347997;6685.531986;3052.621092;67.26284791;2484.713529;2810.359944;9329.509066;4054.013471;4595.659706;82472.40356;6171.980925;94622.0429;55294.22535;2328.427878;17323.63803;89586.10759;136609.5727;119488.008;93341.85619
2017.270833;74433.33387;11033.52507;86891.93119;53933.97389;2208.292087;20161.9977;81082.85865;122601.7686;104789.2238;84182.6075;2041.49808;475.4797838;4670.854418;2377.119675;51.90764038;1917.103734;2118.403443;6843.301744;2851.193834;3177.391832;76107.11697;11370.47859;91437.37988;56316.4824;2260.199728;22079.10143;83118.51872;129445.0703;109055.7297;87354.86937
2017.291667;73577.29798;11396.52097;86069.10499;53889.49537;1904.302036;20001.87208;79298.29723;120467.8762;101465.2876;81575.28916;2281.255626;547.4210119;5348.563986;2365.621926;54.09066005;2112.305434;2192.843573;7672.45349;3037.111271;3542.120699;75499.72739;11802.74218;91242.23991;56261.70366;1958.392696;22114.17752;81511.56266;128140.3297;106015.6711;85112.24475
2017.3125;73695.1707;7304.071211;82861.41001;49985.26943;2127.557272;16303.63168;79569.25771;120030.435;104423.8056;81605.3104;2192.02326;389.6221126;4801.568334;2135.352095;43.55487561;1964.476244;2098.960223;7129.270809;2907.966767;3280.411939;75537.21199;7549.821278;87584.25242;52128.40541;2171.112147;18268.10792;81830.04295;127159.7058;108902.854;84880.52211
2017.333333;74444.97635;6077.254282;84338.01933;49234.42657;2176.606095;14799.22896;78844.1027;120906.2238;102848.2501;83265.22002;2434.53841;487.2219573;5780.787035;2500.492387;55.29744746;2255.275253;2425.957169;8313.392436;3234.773992;3793.460461;76529.3102;6420.610263;89961.04591;51743.11996;2231.903542;17054.50421;81270.2204;129219.6163;107991.3708;87053.45642
2017.354167;76177.32235;4829.308658;83682.59753;48625.72993;2149.798118;14005.48546;79290.1378;121092.7997;104447.734;83818.09786;2749.562631;481.6149659;5995.502175;2700.874211;34.51576029;2276.711527;2538.915969;8809.162282;3493.493727;4265.705747;78576.45786;5167.063718;89696.39198;51335.22226;2184.313878;16282.19698;81990.26292;129901.9619;109269.0836;88078.55572
2017.375;75701.32694;5994.399095;85045.91807;48601.13967;2130.86339;14410.20937;79598.8899;120849.8594;105492.766;83703.13235;2721.89691;529.6406999;6152.275726;2749.983309;42.33708654;2310.937505;2539.275337;8908.613199;3396.435259;4275.20366;78072.57415;6380.18596;91143.48697;51360.15845;2173.200477;16721.14688;82113.81035;129758.4726;109983.346;87973.06431
2017.395833;72205.76326;7829.659342;82174.73284;48778.32552;1978.149777;15238.24413;77052.88296;115308.4618;97374.50008;80632.52989;2268.673165;497.3294374;5121.675648;2412.73359;38.19828579;2071.749441;2140.872565;7730.628138;2974.437553;3617.640865;74123.00907;8183.126275;87317.27828;51200.2126;2016.348063;17309.99357;79170.71805;123039.09;100999.5591;84245.02467
2017.416667;70808.75687;7190.683876;82329.15547;49880.87646;1896.279511;16341.80345;76248.44176;116266.8593;99700.82663;81410.74606;2482.970161;529.5943197;5294.322122;2299.394075;37.03481906;2050.515288;2253.629005;7913.288508;3389.857009;3983.371478;72939.46393;7797.874396;87599.40855;52189.50316;1933.314331;18392.31874;78564.9974;124180.1478;103650.8517;85389.09707
2017.4375;76681.41327;6583.665723;80251.45796;49464.95078;1976.771877;15863.72916;79334.83651;119313.8785;106924.8173;84816.52153;2804.97712;589.0283364;5995.086866;2624.361479;39.70432882;2331.565111;2475.923247;8897.87182;4001.088129;4565.890895;79133.29153;7812.614239;86154.15943;52098.62401;2016.476206;18195.29427;81698.60245;128211.7503;111537.0475;89377.51757
2017.458333;74955.57453;7131.0248;82641.54104;50213.99963;2026.90456;15184.69101;80737.68873;120857.3454;108073.5549;84639.79216;2516.860025;578.4474554;5784.712758;2465.085486;47.78274119;2170.667608;2436.772467;8409.487352;3811.152611;4258.643378;77052.98692;8331.912147;88444.40522;52692.52492;2074.687301;17355.35862;83006.05924;129266.8328;111962.8292;88892.66398
2017.479167;74816.34227;5441.75811;81648.86303;47408.32162;1931.087667;14619.82181;80858.15277;121469.6181;109348.4562;84159.41985;2683.500826;565.2794407;5714.596037;2402.271315;44.56787959;2188.326999;2576.006664;8619.898094;4147.941061;4413.677022;77078.69474;6830.795977;87347.98409;49823.97566;1975.655546;16808.14881;82769.60689;130089.5162;112149.2;88567.28748
2017.5;73959.8907;5634.16873;80404.50662;49131.20236;1958.506808;15529.04036;80432.57401;120968.2483;104801.0963;82965.67081;2516.86502;556.4037974;5569.240574;2684.113675;39.72679222;2217.298151;2594.023619;8233.473892;3917.80012;4186.877045;76053.90664;7119.699824;85897.00427;51828.64168;1998.2336;17746.33851;82485.23376;129201.7222;107494.9693;87146.70063
2017.520833;73414.38117;6594.615394;81684.24879;51167.85769;1895.328135;15876.05386;80073.43953;120524.4817;105068.7421;83599.96338;2390.089686;521.0436004;5030.526291;2542.707256;36.7063823;2083.185708;2363.491995;7489.313217;3657.304994;3802.69421;75384.12268;7971.585678;86663.41129;53722.68338;1932.034517;17959.23957;82012.53349;128013.7949;107672.3961;87396.76955
2017.541667;73984.35787;6870.01219;82062.51072;52678.0381;1800.12385;15695.18893;80868.12908;119556.1488;105318.3697;83630.89321;2561.321381;553.6617878;5512.622229;2743.179473;36.25658248;2119.8085;2500.31478;8264.391749;3823.440437;4125.222807;76127.83198;8188.244327;87523.43362;55432.12879;1836.380432;17814.99743;83123.15876;127820.5406;108098.8502;87750.18717
2017.5625;71991.72888;8076.084919;81949.70201;53447.25533;1792.411813;16473.82107;77444.5253;117303.3871;99661.90286;81096.04264;2288.378684;568.680112;4835.960092;2436.139284;34.34080492;1852.368435;2259.132473;7378.384796;3290.74685;3846.200288;73864.7612;9479.206565;86747.15191;55893.09861;1826.752618;18326.18951;79348.06364;124681.7719;102413.1492;84936.27326
2017.583333;73239.38897;5669.159385;80010.47923;49043.54139;1664.406695;15456.76321;75467.07194;116879.806;100799.9874;80887.60047;2453.761967;480.8467927;5473.729861;2492.641735;45.64169093;2159.601464;2218.645749;8093.780746;3452.473665;4138.412662;75279.76169;6078.370885;85426.01692;51544.18928;1710.048386;17616.36467;77923.16954;124973.5867;105027.5457;85020.08052
2017.604167;73259.24354;7433.69082;77765.82197;48365.46251;1750.188337;15646.37979;78252.15433;117680.4997;105041.9161;81236.43636;2510.956134;474.4039491;5447.24292;2360.521086;61.83565227;2304.555299;2432.531084;8359.419082;3567.297521;4158.021527;75358.76755;7769.130569;83246.12483;50732.29191;1812.02399;17950.93509;80627.49296;126039.9188;107538.6897;85388.56233
2017.625;73764.79417;7274.21538;79261.86047;48720.89953;1839.81404;15657.8457;78448.17814;118844.3885;106781.6149;82345.20361;2506.35507;497.0306677;5433.98857;2334.678786;61.34031821;2286.243428;2414.681366;8253.17593;3718.649064;4150.318835;75861.63841;7631.652144;84761.56351;51060.39016;1901.154358;17944.08913;80601.12429;127097.5644;109419.8343;86489.66393
2017.645833;75560.74812;6275.415039;79932.66162;48153.09902;1952.027563;14816.79241;78550.49793;118669.6466;106981.6366;81976.14142;2684.454646;530.7346118;5777.882064;2533.761595;51.5175107;2332.211961;2536.976214;8713.106678;3875.093722;4356.527316;77826.50422;6665.717157;85790.75079;50690.65258;2003.545073;17149.00437;80802.7862;127382.7532;109102.9285;86326.87847
2017.666667;72980.84141;7021.572801;80453.31782;48803.07632;2006.89019;15551.34589;78229.73605;117292.888;106686.1971;80297.60448;2705.304969;530.5581788;5817.070614;2763.757561;45.61590692;2364.036941;2353.796441;8682.642316;3827.859206;4262.410146;75258.26009;7410.859896;86290.37476;51569.40461;2052.506097;17915.38284;80211.04134;125975.5303;108583.9482;84554.29261
2017.6875;73116.34456;7248.275722;80043.74156;50570.29938;1985.456825;16528.17654;78832.76211;119017.6594;106946.8834;81537.57268;2754.951681;535.3977916;5812.662636;2892.197492;40.5852219;2467.051732;2683.054761;8887.73848;4035.172572;4389.179134;75434.22223;7641.56384;85818.29158;53463.84657;2026.042047;18995.22828;81375.52792;127905.3979;108884.3905;85921.09805
2017.708333;73394.55172;7356.163292;80044.0071;48720.15225;2033.747746;16103.50663;78155.5438;119012.5845;103597.3697;81917.27547;2573.37248;515.6316419;5671.37424;2834.949902;39.31923138;2360.658821;2593.530907;8353.275691;3694.696944;4143.256024;75531.29471;7731.798107;85653.68017;51555.26196;2073.066977;18464.16546;80552.04955;127365.8602;106282.6353;86054.93572
2017.729167;72336.42259;7500.382176;80380.46634;48768.00768;2084.081597;16155.15848;78080.4563;120375.8621;108260.5156;81968.09846;2359.170189;482.1121756;5189.322116;2784.828679;34.9270342;2289.77154;2426.592823;7662.87164;3542.984178;3873.045177;74259.39463;7844.608874;85626.45051;51551.80629;2119.008631;18444.93002;80016.64913;128038.7338;108928.4311;85835.60584
2017.75;72694.0666;7590.412583;79313.85935;49524.4805;2137.425909;15497.57043;79291.50497;119091.3663;107454.3139;82483.48094;2560.902601;511.8152828;5410.691552;3158.810753;35.18502966;2315.454443;2587.240242;8207.735362;3618.981554;3935.043293;74819.20238;7966.453738;84754.60427;52681.07131;2172.610939;17813.02487;81521.80711;127299.1016;108268.4677;86413.04442
2017.770833;74472.32329;8209.81439;79717.52128;49620.00682;2128.002835;16776.06857;77891.25723;118465.1195;101907.1118;83846.85116;2267.03216;473.5945644;4891.439815;2814.794859;44.19677655;2018.545246;2294.44102;7463.201672;3334.187518;3575.212465;76303.96496;8545.979041;84628.23818;52431.25592;2172.199612;18794.61381;79998.91602;125928.3212;102585.5244;87416.48032
2017.791667;73432.30379;7160.836586;79193.71584;48641.48276;2140.641948;15375.73094;78321.33623;117145.5865;105195.5904;84090.29146;2549.288354;505.4400358;5544.46958;3092.622531;54.68120377;2236.833214;2589.247548;8252.621935;3791.274054;4143.635981;75546.57798;7527.190923;84842.01563;51729.23434;2195.323152;17612.56415;80842.38102;125398.2085;106850.8674;88228.24064
2017.8125;74042.18808;7879.658462;79984.91086;49711.48371;2138.939555;16024.34401;78195.93308;118892.6953;109164.6005;84642.61721;2689.244688;554.3038529;5750.969083;3107.532544;65.92605146;2253.39341;2635.284633;8665.03439;3910.430112;4336.512816;76296.79494;8293.220831;85777.98445;52812.82012;2204.865606;18277.73742;80794.40777;127557.7297;110670.3569;88973.33974
2017.833333;72959.82804;7235.069558;78275.6311;48132.01913;2241.544371;15650.33987;77585.8949;117815.2238;107960.4717;81751.18155;2523.381922;482.804766;5247.314227;2648.18525;55.91726015;2180.628334;2617.003443;8284.280068;3882.290482;4485.14455;75260.08491;7575.673263;83705.64549;50772.78555;2297.461631;17830.9682;80104.51025;126099.5038;108730.189;86230.58962
2017.854167;71725.62258;6622.852197;78241.88824;47513.50174;2320.324399;15127.3233;77646.17871;117127.3936;106909.3782;81593.65542;2609.506316;510.3208084;6003.36392;2950.955764;53.69344242;2294.390663;2741.251607;8662.301617;4148.482222;4686.002883;74596.38261;6989.512367;84322.58974;50455.81598;2374.017841;17421.71396;80240.41372;125789.6952;107911.8016;86273.97563
2017.875;73017.02875;6760.418012;82623.07393;47983.88449;2351.741399;15607.54354;78079.72368;118137.9332;108628.8892;82608.83159;2493.378089;483.8970896;5888.28016;2717.09335;56.9394319;2130.559764;2610.432651;8200.588826;4097.616993;4559.196292;76225.72088;7099.194887;88546.91865;50691.31499;2408.680831;17738.1033;80684.21048;126338.522;109415.1501;87162.39901
2017.895833;73221.99536;6525.682008;80467.40724;48145.94275;2397.92536;15146.1398;77435.81459;117202.6025;109360.4903;83921.35633;2631.62668;517.709879;6315.687898;2903.115978;72.97651277;2279.779173;2767.917713;8723.022445;4239.266862;4854.047222;77027.08921;6899.956786;86792.96886;51038.73995;2470.901873;17425.91897;80393.84578;125925.6249;109601.7111;88769.84245
2017.916667;73094.99504;6670.315302;80145.7512;49259.27031;2300.387983;15222.29952;78674.57062;117653.1701;105498.4061;82300.67847;2445.107096;485.5980692;5471.59807;3035.754662;51.84231756;2176.972168;2659.237899;8320.701956;3716.512161;4193.327659;77171.72245;7014.163382;85840.06637;52284.05028;2352.230301;17399.27169;81681.01824;125973.8721;105475.44;86488.5128
2017.9375;71489.59909;6979.287017;80297.28136;46993.30684;2329.041823;14947.1751;78103.49181;114490.6689;103987.4398;80724.90145;2551.300358;504.8864353;5637.403666;2674.648631;61.60100581;1945.566216;2687.853386;8736.173652;3822.345877;4438.020245;76130.68805;7344.108094;86085.40098;49656.32485;2390.642828;16892.74131;80522.04974;123226.8426;103707.5232;85157.49607
2017.958333;71709.45162;6488.579892;78926.42112;49845.84512;2309.99733;14381.74571;78710.66416;115608.8907;104403.2747;80377.53004;2456.861346;476.5392602;5341.253451;2943.383647;63.98872396;2138.416286;2516.890802;8112.614755;3486.124603;4062.913641;76713.5118;6825.382404;84551.33063;52776.66734;2373.986054;16520.16199;81527.84765;123721.5054;104267.1815;84434.96419
2017.979167;69417.84468;6657.467832;81296.98633;47636.85229;2235.33255;15519.98751;76684.53308;119385.9105;98897.68531;81948.57145;2127.601455;465.4752878;5281.855644;2481.947463;82.90330182;2127.015245;2224.073798;7794.811001;3028.722331;3909.239357;74550.0552;6983.534982;86710.90074;50105.30753;2318.235852;17647.00276;79950.30849;127180.7215;104053.5549;85852.27745
2018;67724.90105;6568.788436;78573.70704;47515.96672;2159.549929;15383.61513;74831.99305;117600.8586;92084.00378;74299.97174;2057.31243;446.8525574;5189.302604;2433.233312;75.18901215;2145.705108;2046.990752;7552.436478;2642.699314;3058.421475;71938.43975;6876.971127;83737.73537;49936.05404;2234.738941;17529.32024;78147.38993;125153.2951;100068.2385;77353.20157
2018.020833;74344.91121;6831.568538;81970.97417;48152.17711;2465.056417;15052.32357;77615.45005;120932.7834;100714.7018;72123.01356;2451.634204;488.5960553;5676.83766;2737.713053;43.61505202;2154.152747;2257.569686;8413.19551;3111.330209;2740.237176;77714.52342;7181.424281;87694.68095;50878.2476;2508.671469;17206.47631;80314.83834;129345.979;107397.6361;74858.07122
2018.041667;70347.69337;6394.225513;81329.34752;48222.80138;2431.523633;14707.45708;76197.94313;117913.8021;97944.67989;75628.92829;2443.610526;444.0217553;5374.129678;2628.55862;32.38516753;2091.141656;2270.142065;8260.205441;3115.899812;3716.927648;72962.59629;6699.436111;86688.95697;50841.29081;2463.9088;16798.59874;78626.09669;126174.0076;104630.1208;79340.68847
2018.0625;74766.92779;7278.174294;79220.87686;47765.63475;2452.19355;14038.19347;77780.92613;119263.0436;101475.2432;79235.3737;2537.744377;718.6962439;5667.78704;2639.769779;33.29382883;1870.123804;2325.475365;8626.135188;3180.913011;4769.241322;77484.93028;7857.988536;85012.15662;50396.90871;2485.487379;15908.31727;80229.82559;127889.1787;107627.7797;83999.45961
2018.083333;74884.37898;6696.879465;79969.79952;49161.83094;2447.472963;14959.6268;77895.2128;119411.5264;101734.9712;82968.41547;2722.5908;483.8135808;5812.677256;2852.581043;29.39437235;2265.958471;2450.569057;8723.699396;3292.051919;4375.614953;77245.93877;7040.240546;85931.00176;52007.59017;2476.867335;17225.58527;80623.13433;128135.2258;108407.8554;87338.87823
2018.104167;73422.49945;6892.971641;78738.7426;49084.67693;2365.771222;15523.94972;77952.05504;117954.4959;101207.034;81960.8151;2761.952536;498.6308648;5815.751594;2756.779476;32.8139534;2214.398905;2445.909854;8776.906048;3356.428843;4622.419932;75785.93523;7249.579508;84664.00022;51836.30996;2398.585175;17738.34862;80562.77378;126731.4019;107557.6768;86776.85606
2018.125;71005.51946;6367.330619;73671.91564;48972.22337;2315.830487;14856.89714;74988.75959;115879.9904;95442.78927;80752.07293;2608.444342;475.288242;5374.383655;2716.337118;21.03695442;2106.215119;2333.205275;8227.312694;3188.331277;4233.13036;73222.14962;6699.025365;79140.59458;51685.11784;2336.867441;16963.11225;77479.6599;124107.303;101108.5663;85041.96022
2018.145833;72403.91276;6245.243094;77688.83859;48575.7803;2353.255501;14241.0994;76716.81671;119639.5165;97904.83763;80931.29532;2426.754162;454.0751808;4830.375017;2523.969827;22.91843733;1882.128001;2130.340858;7578.046426;2750.261348;3798.706654;74437.67234;6556.964713;82561.37387;51097.65987;2376.173938;16123.2274;78941.62093;127217.5629;103647.1841;84724.85594
2018.166667;68673.43811;5984.229547;77382.45229;45425.85343;2417.32429;13662.515;69829.08796;114467.4433;91281.19723;79896.21896;2551.3164;410.888336;5295.167333;2273.511515;27.32655363;2035.202875;2237.955733;8143.132404;3229.150788;3806.795629;70830.57951;6254.004256;82646.44372;47698.62708;2444.650844;15697.71788;71996.15338;122610.5757;97003.07074;83697.86828
2018.1875;73230.39826;6170.358468;75777.7648;49486.56108;2461.552391;14280.17314;77112.88878;119382.6771;102034.273;83387.48837;2789.002443;483.0128003;5481.461483;2493.664041;22.41896103;2216.467261;2495.886726;8885.242949;3529.784132;4260.245532;75624.0453;6513.497577;81213.59773;51980.78279;2483.971352;16496.6404;79487.65361;128267.92;107104.154;87642.58732
2018.208333;74913.47735;6351.891828;82051.41844;49386.37845;2432.530653;15323.72467;82400.06885;123745.0519;103960.619;85717.85097;2660.359383;472.0005247;5381.868648;2434.436161;18.25899456;2150.026188;2448.235135;8411.02276;3375.294474;4049.631966;77177.29031;6685.460131;87295.65296;51822.38975;2450.789647;17473.75086;84947.23485;132156.0746;109049.9957;89762.38322
2018.229167;78392.05258;8748.975106;83818.13634;54167.96298;2449.613399;18850.37092;85142.67649;127679.6999;105978.117;88242.79257;2651.382926;490.3462029;5141.946891;2503.326531;21.75994055;2142.324325;2506.461739;8402.175388;3237.473355;3836.452549;80645.69807;9102.330558;88677.1361;56673.88212;2471.373339;20992.69525;87768.13946;136081.8753;112289.0984;92074.19228
2018.25;75835.20399;9035.263599;81909.58265;52964.66472;2471.897127;19023.2143;79451.69541;125125.3857;100520.3243;86023.32245;2288.232441;452.988927;4436.737404;2331.25068;36.96152161;1999.163842;2185.508671;7086.631938;2841.164739;3415.313756;77724.52344;9352.703095;86144.92857;55299.49706;2508.858649;21022.37814;81753.8358;132212.0176;105793.3284;89433.63019
2018.270833;75854.46102;5965.85687;80834.47342;50240.61288;2413.837302;15118.04778;81831.656;125322.8507;105666.343;86227.05813;2583.275678;426.3721795;5007.187093;2537.654235;21.00724151;2032.788133;2329.86241;7898.405745;3177.393648;3873.435986;78048.31269;6254.016486;85602.10238;52782.76246;2434.844543;17150.83591;84095.05236;133221.2564;110300.5417;90095.45908
2018.291667;78612.33936;5881.139436;82169.62029;51444.51728;2088.598415;14553.8023;84467.14335;126435.4047;112298.095;88354.37876;3055.39524;519.534219;6045.054862;2815.535975;22.69894482;2433.552663;2744.312956;9381.524487;3736.742235;4606.599863;81287.79957;6259.797959;87976.68217;54265.49072;2111.29736;16987.35496;87234.43425;135816.9292;117589.0759;92955.91456
2018.3125;77372.04398;7238.996626;81236.37705;51856.25016;2325.507761;15794.78829;83755.17655;124055.1511;108328.9237;86015.96027;2839.533901;500.0513646;5638.829875;2590.134816;11.41687056;2204.399344;2591.845865;8755.231711;3595.146742;4227.549087;79841.13183;7595.509163;86728.0135;54452.76551;2336.924631;17999.18764;86493.43198;132810.3828;113535.2712;90238.41628
2018.333333;76777.62067;6798.209261;81133.18381;51834.47832;2377.049419;16691.68322;81206.30676;124119.7049;105422.9837;84730.15488;2788.761637;464.5187618;5499.514641;2490.190416;24.21624731;2212.759331;2467.07937;8547.579449;3284.511324;3945.598077;79195.91751;7119.17436;86427.53178;54331.37355;2401.265666;18904.44255;83678.5322;132667.2844;110656.9928;88670.64172
2018.354167;70828.74506;9165.228165;80553.72943;51629.19062;2349.153973;17189.05911;77502.06119;118216.1402;97643.89982;80476.0389;2395.453457;477.0405617;4772.345759;2388.673907;1.515642024;2057.777689;2156.754855;7556.37653;2942.79126;3437.997962;72853.72038;9498.700185;85302.60882;54024.89362;2350.669615;19246.83679;79801.41813;125772.5168;101949.3948;83908.90745
2018.375;71421.26223;4511.263132;79389.06363;51977.03686;2329.920758;18199.43436;79106.81898;117780.7509;99714.55758;81572.52214;2434.53016;458.5630016;4886.442307;2205.980525;10.24037461;2111.645651;2279.303292;7665.30798;3018.468379;3585.800235;73485.3009;4826.242713;84187.97554;54190.37075;2340.161133;20311.08001;81370.8709;125446.0589;103858.487;85153.17478
2018.395833;75613.21114;6056.485726;78410.96336;50669.79009;2167.31038;14989.15915;78581.12071;120021.6817;102771.293;84654.57996;2997.429351;483.6664075;6333.683089;2744.735149;5.237243141;2546.381894;2744.133445;9659.298229;3829.174509;4632.918774;78239.51278;6396.541606;84742.40174;53421.95351;2172.547623;17535.54105;81309.48052;129680.98;107277.6829;89282.48118
2018.416667;76444.00751;6789.237924;79767.50072;51553.4937;2078.606818;15644.11395;81156.6856;120697.5316;106279.1;83909.45907;2908.401668;521.9997933;5809.486914;2680.020237;4.772318985;2331.4691;2655.977298;9018.071847;3949.390454;4468.231677;78980.64525;7385.873624;85514.57692;54240.98926;2083.379137;17975.58305;83873.0975;129715.6034;110815.1616;88372.80323
2018.4375;75351.23636;5021.971519;81901.50536;48893.75665;2158.955556;15157.55041;80582.32406;121307.4115;105178.6013;83782.23129;2860.517589;522.1673099;5852.980199;2458.309826;7.114161385;2243.799736;2584.094934;9126.703053;3856.693738;4557.903695;77839.3538;6172.971042;87674.78004;51359.58885;2166.069717;17401.35014;83075.87745;130434.1145;109676.2979;88335.37751
2018.458333;73906.77733;5285.871778;78981.68656;48850.37613;2216.776653;14375.62417;77006.83802;121361.3761;103709.7263;83688.59554;2673.523521;536.1735417;5379.973593;2355.359791;16.32076325;2080.580415;2319.644872;8390.919849;3731.221752;4232.394182;76132.34836;6448.919369;84379.3684;51217.03627;2233.097416;16456.20459;79177.88498;129752.296;107515.9588;87915.10881
2018.479167;74440.18919;6021.680381;80770.8653;49511.82761;2120.845471;16030.30916;78830.09833;121604.9998;104189.7305;83925.12398;2412.292937;492.0223093;5024.980709;2128.782126;13.37052699;2006.704113;2207.320371;7824.153075;3597.616648;3949.997408;76402.85725;7343.410768;85777.31759;51651.89675;2134.215998;18037.01327;80445.84376;129429.1529;106395.5697;87869.21064
2018.5;74549.94198;6097.312836;78994.17047;49239.02977;2152.718337;15568.19507;76419.77629;120380.4919;105391.5694;82535.97206;2621.296273;528.0515591;5245.409574;978.2407752;8.340537448;2134.374389;1024.527354;8211.536491;3674.966057;4182.259902;76719.94098;7561.23561;84152.48686;50228.54423;2161.058875;17702.56946;76964.29739;128592.0284;107803.4983;86712.29139
